url,title_version,model_year,mileage,engine,transmission,fuel,price,description
https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-10915857,Toyota Corolla Altis Automatic 1.6 2018,2018,"71,000 km",1600 cc,Automatic,Petrol,"PKR 41.6 lacs
Financing starts at PKR 103,300/Month","2018 model , 2nd owner Few touchups Drive , tyres both perfect"
https://www.pakwheels.com/used-cars/toyota-prado-2017-for-sale-in-karachi-9898704,Toyota Prado TX 2.7 2017,2017,"34,000 km",2700 cc,Automatic,Petrol,PKR 2.3 crore,Prado TX 5 seater pearl black with beige room 2021 import and registered first owner sunroof 4.5 grade auction report Modellista body kit Tv back camera navigation Ceramic coating done Led headlights Push start keyless entry Verifiable auction sheet No touchups total genuine just driven 800km in pakistan since imported Transfer is mandatory Everything is in genuine condition. As good as a brand new car. All original documents are complete. All taxes paid.
https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-10915363,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,2021,"92,000 km",1800 cc,Automatic,Petrol,"PKR 67 lacs
Financing starts at PKR 95,070/Month","Toyota Corolla Altis Grande X for Sale (White) 2021 Model: Toyota Corolla Altis Grande X Color: Pearl White Registration: Punjab (ACT Series) Condition: Excellent – well maintained Transmission: Automatic Engine: 1.8L Fuel: Petrol Driven: 92000km Demand: PKR 68Lac Location: DHA Phase 5 Lahore Features & Highlights: • LLT (Leather) Interior • Push Start & Smart Entry • Climate Control AC • Cruise Control • Alloy Rims • LED Headlights & Tail Lamps • Retractable Power Mirrors • Multimedia Touchscreen System • ABS, Airbags, Traction Control • Sporty Body Kit (Grande X) • Original Paint (except if any parts repainted – mention if applicable) • Mechanically Perfect • Neat & Clean Interior • Original Documents Available • Token Tax Paid / Clear Transfer Maintenance: • Timely oil changes • Smooth engine & transmission • Suspension in excellent condition • No work required – just buy & drive Contact:"
https://www.pakwheels.com/used-cars/toyota-vitz-2012-for-sale-in-karachi-10741178,Toyota Vitz F 1.0 2012,2012,"105,120 km",1000 cc,Automatic,Petrol,PKR 24.7 lacs,2012 model 2015 register. Own Engine. 3rd owner. showered for fresh look (without policate). non accidental car. Tax paid till jun 2026. no work required. transfer must.
https://www.pakwheels.com/used-cars/toyota-raize-2020-for-sale-in-lahore-10891406,Toyota Raize Z 2020,2020,"33,000 km",1000 cc,Automatic,Petrol,PKR 63.5 lacs,Z PACKAGE 2025 FRESH IMPORT BODY KITS 360 CAMS HEATED SEATS GENUINE BODY FRESH CLEAR
https://www.pakwheels.com/used-cars/toyota-prado-2010-for-sale-in-karachi-10792581,Toyota Prado TZ G 4.0 2010,2010,"77,846 km",4000 cc,Automatic,Petrol,PKR 1.96 crore,TOYOTA PRADO TZG 2010 REGISTERED 2016 CHOICE NUMBER PEARL WHITE BEIGE ROOM SUNROOF SEVEN SEATER LEATHER POWER SEATS HEIGHT CONTROL CRUISE CONTROL FULL HOUSE SHAPE UPLIFTED TO 2022 PRICE 196LACS
https://www.pakwheels.com/used-cars/toyota-prado-2021-for-sale-in-karachi-10894500,Toyota Prado TX Limited 2.7 2021,2021,"20,000 km",2700 cc,Automatic,Petrol,Call for price,TOYOTA LANDCRUISER PARADO TX-L MODEL: 2021 FRESH CLEAR 7 SEATER SUNROOF GRADE: 4.5 MILEGE: 20K
https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2021-for-sale-in-lahore-10900468,Toyota Yaris Sedan ATIV CVT 1.3 2021,2021,"80,000 km",1300 cc,Automatic,Petrol,"PKR 42.5 lacs
Financing starts at PKR 105,535/Month",Second Owner Model 2020 Registered 2020 Condition A++ Original return file is available. Never got into accident. All taxes paid.
https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-peshawar-10915853,Toyota Corolla 2004,2004,"200,000 km",1500 cc,Automatic,Petrol,PKR 26 lacs,"Toyota Prius 2004 | Hybrid Battery Perfect | Cruise Control Toyota Prius 2004 for sale. Well-maintained and very economical hybrid car, suitable for daily use. Features & Specs: • Cruise Control • Traction Control • ABS • Retractable Side Mirrors • Hybrid Battery in excellent / perfect condition • Smooth drive & good fuel average Condition: • Mechanically good and fresh tyres • Engine, transmission & hybrid system 100% OK • No error lights • Few paint fades due to age Reason for Sale: Upgrade Please contact via whatsapp Thanks"
https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-hyderabad-10915724,Toyota Corolla GLi 1.3 VVTi 2013,2013,"167,000 km",1300 cc,Manual,Petrol,PKR 28 lacs,Toyota Corolla Gli 1.3 Manual 1 fender touchup.other wise genuine
https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-multan-10915852,Toyota Corolla DX Saloon 1986,1986,"200,000 km",1300 cc,Manual,Petrol,PKR 6.2 lacs,Corolla 1886 complety modify expensive allow rims install straight pipe install speakers spoiler new seats new door panels
https://www.pakwheels.com/used-cars/toyota-surf-2006-for-sale-in-islamabad-10907119,Toyota Surf SSR-G 4.0 2006,2006,"78,000 km",4000 cc,Automatic,Petrol,PKR 1.35 crore,TOYOTA SURF SSR-G 2006 Model 2024 Custom Auction (QUETTA) Islamabad Register 78k Mileage 4.5 Grade Auction sheet 4000cc Petrol 1 GR Hydraulic Suspension Sunroof Bumper to Bumper original paint Call me for more details & Price
https://www.pakwheels.com/used-cars/toyota-vitz-2005-for-sale-in-abbottabad-10915855,Toyota Vitz F 1.0 2005,2005,"175,000 km",1000 cc,Automatic,Petrol,PKR 20.5 lacs,well maintained car Ac heater perfectly working mechanical roof piller genuine rest shower for fresh look new tyre allloys rim install android panel etc install
https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10915846,Toyota Corolla GLi Automatic 1.3 VVTi 2017,2017,"61,000 km",1300 cc,Automatic,Petrol,"PKR 46.25 lacs
Financing starts at PKR 98,440/Month",Toyota Corolla GLI Automatic 2017 model total genuine body condition no repaint no touching completely scratchless just like brand new car mechanically perfect soundless engine new tyres and alloyrims homeused car 61000km driven lahore registered car is on my personal name all documents are original price is little negotiable
https://www.pakwheels.com/used-cars/toyota-hilux-2022-for-sale-in-islamabad-10895508,Toyota Hilux Revo Rocco 2022,2022,"69,000 km",2800 cc,Automatic,Diesel,PKR 1.34 crore,[need to sell urgently at nearest offer] Registered 2023 Total original paint B2B Guaranteed no meter tempered 2 keys available New Battery installed recently Biometric available on the spot
https://www.pakwheels.com/used-cars/toyota-corolla-1992-for-sale-in-swabi-10915823,Toyota Corolla LX Limited 1.3 1992,1992,1 km,1300 cc,Automatic,Petrol,PKR 20 lacs,2D Corolla Japani Car
https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10915822,Toyota Corolla Altis Automatic 1.6 2018,2018,"99,800 km",1600 cc,Automatic,Petrol,"PKR 49.95 lacs
Financing starts at PKR 106,315/Month",Total Genuine On our own name Spare Keys Maintained on time. Alloy rims. Price is slightly negotiable. Token tax is up to date.
https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-karachi-10915858,Toyota Corolla GLi 1.3 2008,2008,"128,000 km",1300 cc,Manual,Petrol,PKR 22.5 lacs,Clean strong car Own Powerful Engine Chilled AC LCD good sound system with Amp & Kenwood Speakers Tyres like new No work required Xli converted Gli Showered slightly Contact only on whatsapp
https://www.pakwheels.com/used-cars/toyota-raize-2020-for-sale-in-lahore-10891593,Toyota Raize Hybrid Z 2020,2020,"14,000 km",1200 cc,Automatic,Hybrid,PKR 75 lacs,1.2L HYBRID 360 CAMERAS BLACK TOP 9/10 PAKWHHEELS RATING FUEL AVERAGE 22KM/L IN CITY LOW MILEAGE
https://www.pakwheels.com/used-cars/toyota-passo-2007-for-sale-in-islamabad-10899089,Toyota Passo G 1.0 2007,2007,"100,000 km",1000 cc,Automatic,Petrol,PKR 21.5 lacs,Toyota passo 2007 2012 import minor touching Good condition only serious buyers contact My own name
https://www.pakwheels.com/used-cars/toyota-c-hr-2018-for-sale-in-karachi-10915832,Toyota C-HR G-LED 2018,2018,"70,000 km",1800 cc,Automatic,Hybrid,PKR 72 lacs,"Toyota C-HR Hybrid G LED Edition – 2018 Model Model Year: 2018 Import / Registration: 2021 (Pakistan Registered) Ownership: 4th Owner Auction Grade: 4.5 (Excellent Condition) Mileage: 70,000 km (Original & Verified) Hybrid Battery Health: 75% (Checked & Verified) Demand: PKR 72 Lacs Exterior Color: Grey with Two-Tone Finish Body Condition: Full Original Paint & Body 1.8L Hybrid Engine (Petrol + Electric) Automatic Transmission Toyota Safety Sense Package Adaptive Radar Cruise Control Lane Departure Assist Pre-Collision Safety System Smart Entry + Push Start GR (Gazoo Racing) Engine Start/Stop Button Blind Spot Monitoring (BSM) Back Camera Multimedia System with Navigation & TV ETC (Electronic Toll Collection System) LED Headlights & LED Tail Lights All Power Windows 18-inch Alloy Wheels TRD Style Full Body Kit TRD Aero Package Sporty Rear Spoiler Stylish Fancy Alloy Rims Carbon Fiber (CF) Backlight Trims Carbon Fiber Steering Wheel Trim Premium Fancy Cup Holders Elegant Ambient"
https://www.pakwheels.com/used-cars/toyota-raize-2020-for-sale-in-lahore-10915860,Toyota Raize Z 2020,2020,"25,000 km",1000 cc,Automatic,Petrol,PKR 57 lacs,r grade
https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-hyderabad-10915557,Toyota Corolla Altis Grande CVT-i 1.8 2019,2019,"61,000 km",1800 cc,Automatic,Petrol,"PKR 52 lacs
Financing starts at PKR 101,455/Month",toyota altis grande 1.8 2019 mileage 1 fender touchup other wise full genuine demabd 52Lacs
https://www.pakwheels.com/used-cars/toyota-prado-2017-for-sale-in-karachi-9898704,Toyota Prado TX 2.7 2017,2017,"34,000 km",2700 cc,Automatic,Petrol,PKR 2.3 crore,Prado TX 5 seater pearl black with beige room 2021 import and registered first owner sunroof 4.5 grade auction report Modellista body kit Tv back camera navigation Ceramic coating done Led headlights Push start keyless entry Verifiable auction sheet No touchups total genuine just driven 800km in pakistan since imported Transfer is mandatory Everything is in genuine condition. As good as a brand new car. All original documents are complete. All taxes paid.
https://www.pakwheels.com/used-cars/toyota-raize-2022-for-sale-in-islamabad-10915781,Toyota Raize Z 2022,2022,"122,280 km",1000 cc,Automatic,Petrol,PKR 59 lacs,"4 Grade, fresh import, Immaculate condition, verifiable auction sheet"
https://www.pakwheels.com/used-cars/toyota-pixis-epoch-2014-for-sale-in-karachi-10915767,Toyota Pixis Epoch X 2014,2014,"88,000 km",660 cc,Automatic,Petrol,PKR 23.75 lacs,TOYOTA pixes x memorial Model 2014/2016 Milage 88 Colour Rose pink
https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-10915768,Toyota Corolla Altis X Automatic 1.6 2022,2022,"35,931 km",1598 cc,Automatic,Petrol,"PKR 56 lacs
Financing starts at PKR 99,327/Month
Managed by PakWheels",-seat cover installed -floor mates installed - PakWheels inspected car - Inspection report attached - Number plates available - 1st Owner - Token Tax Paid - Manufacture 2022 - Registered 2022 -Documents available - 3 keys available
https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-hyderabad-10915554,Toyota Corolla Altis X Automatic 1.6 2022,2022,"56,000 km",1600 cc,Automatic,Petrol,"PKR 65 lacs
Financing starts at PKR 103,761/Month",Toyota Corolla Altis 1.6 2022 model mileage 56000km Full genuine price 65lacs
https://www.pakwheels.com/used-cars/toyota-corolla-cross-2025-for-sale-in-lahore-10397849,Toyota Corolla Cross 1.8 HEV X 2025,2025,8 km,1800 cc,Automatic,Hybrid,"PKR 92.91 lacs
Financing starts at PKR 98,872/Month","OPEN INVOICE, READY DELIVERY, 3S AUTHORISED SHOWROOM DELIVERY"
https://www.pakwheels.com/used-cars/toyota-c-hr-2019-for-sale-in-karachi-10872268,Toyota C-HR G-LED 2019,2019,"28,000 km",1800 cc,Automatic,Hybrid,PKR 90 lacs,TOYOTA CH-R MODEL 2019 GRADE 4.5 360° CAMERA MILAGE 28000
https://www.pakwheels.com/used-cars/toyota-hilux-2012-for-sale-in-islamabad-10915817,Toyota Hilux 2012,2012,"150,000 km",2500 cc,Manual,Diesel,PKR 39.5 lacs,Toyota Hilux model 2012 2 KD 2500 CC
https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-10849651,Toyota Corolla Altis Automatic 1.6 2019,2019,"78,000 km",1600 cc,Automatic,Petrol,"PKR 45.85 lacs
Financing starts at PKR 105,721/Month",2nd owner Mior touching on sides Mechanically 100% New tyres
https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-hyderabad-10915724,Toyota Corolla GLi 1.3 VVTi 2013,2013,"167,000 km",1300 cc,Manual,Petrol,PKR 28 lacs,Toyota Corolla Gli 1.3 Manual 1 fender touchup.other wise genuine
https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-dgkhan-10915789,Toyota Corolla XLi VVTi 2009,2009,"200,000 km",1300 cc,Manual,Petrol,PKR 20 lacs,Xli converted to Gli total shower for fresh look non accident all seal ok suspension ok 2 owner
https://www.pakwheels.com/used-cars/toyota-land-cruiser-2022-for-sale-in-lahore-10913657,Toyota Land Cruiser ZX Gasoline 3.5L 2022,2022,"6,000 km",3500 cc,Automatic,Petrol,PKR 5.95 crore,"Special Price For Advance Buying Car at Karachi port Initial duty paid 5 A Grade JUST 6000 KM driven Full House (Genuine TV/ Cameras, Power Back Door, Rear Entertainment, Cool Box) Genuine Modelista Kits JBL Premium Sound Brand New Condition"
https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-10878139,Toyota Corolla Altis Automatic 1.6 2019,2019,"106,847 km",1600 cc,Automatic,Petrol,"PKR 47 lacs
Financing starts at PKR 100,036/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2019 Registered 2019 2 keys available
https://www.pakwheels.com/used-cars/toyota-mr2-2003-for-sale-in-karachi-10143420,Toyota MR2 2003,2003,"97,000 km",1800 cc,Manual,Petrol,Call for price,Toyota mr-2 2003 model 2zz engine Air intakes Interior Carbondip Custom red seats Each n every option working perfectly Tags : sports car | convertible | fairlady | 350z | slk | skyline | Autocross
https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-gujranwala-10915809,Toyota Corolla GLi 1.3 VVTi 2013,2013,"72,353 km",1300 cc,Manual,Petrol,PKR 30.2 lacs,Toyota Corolla gli 2013 model Total original paint brand new car Low mileage car On My name tv and back camera installed All documents clears
https://www.pakwheels.com/used-cars/toyota-c-hr-2017-for-sale-in-okara-10913409,Toyota C-HR 1.2 Turbo 2017,2017,"95,687 km",1200 cc,Automatic,Petrol,PKR 57.85 lacs,Master piece TOYOTA C-HR TURBO (RS) Sports Edition 2017/23 3.5 Grade Auction sheet & Japan Pictures available First owner day 1 to to-date. 100%Bumper to Bumper Original paint 100% Suspension 100%Nosie less Turbo Charge Engine Fule Average 23 To 28 Km . 0 To 100 in Just 7 seconds Cruise control Auto pilot /Auto Braking 4 Driving Moods Original 6 Airbags Original Dashboard camera Original alloy Rims Brand New Original parking Sensors Original alloy rims Original Projector headlights & fog lights original keyless entry push start Original Adjustable luxury seat's Brand New Yokohama japanese tyres No minor or major accident Under executive use My own name Original file & Registration card Biometric on spot. Car can be seen at Forces school system Fazaia Campus Feel free to contact The car was in the use of an Army Officer. 100% original . All original documents are complete .
https://www.pakwheels.com/used-cars/toyota-premio-2005-for-sale-in-peshawar-10915812,Toyota Premio F 1.5 2005,2005,"137,224 km",1500 cc,Automatic,Petrol,PKR 35 lacs,Toyota Premio F 2005 1.5 Second owner Engine in good condition Tyres 8/10 Interior 9/10 Islamabad registered Body showered for fresh look
https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10915822,Toyota Corolla Altis Automatic 1.6 2018,2018,"99,800 km",1600 cc,Automatic,Petrol,"PKR 49.95 lacs
Financing starts at PKR 106,315/Month",Total Genuine On our own name Spare Keys Maintained on time. Alloy rims. Price is slightly negotiable. Token tax is up to date.
https://www.pakwheels.com/used-cars/toyota-prado-2021-for-sale-in-gujranwala-10760915,Toyota Prado TX 2.7 2021,2021,"51,000 km",2700 cc,Automatic,Petrol,PKR 2.63 crore,Tx model 2021/ import 2025 Everything is in genuine condition. Will be sold to nearest offer.4.5 Grade verified oction sheet New tires installed recently. Auction sheet can be verified. In showroom condition. Just imported.
https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-wah-cantt-10915786,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2023,2023,"42,000 km",1800 cc,Automatic,Petrol,PKR 73 lacs,Scratch less and spotless exterior and interior. One back right fender wheel arch sprayed.(3 to 4 inches) 2nd owner. Price is final please dont ask for negotiations. No exchange options.
https://www.pakwheels.com/used-cars/toyota-raize-2020-for-sale-in-lahore-10891593,Toyota Raize Hybrid Z 2020,2020,"14,000 km",1200 cc,Automatic,Hybrid,PKR 75 lacs,1.2L HYBRID 360 CAMERAS BLACK TOP 9/10 PAKWHHEELS RATING FUEL AVERAGE 22KM/L IN CITY LOW MILEAGE
https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-hyderabad-10915556,Toyota Corolla XLi VVTi 2017,2017,"113,000 km",1300 cc,Manual,Petrol,"PKR 37.75 lacs
Financing starts at PKR 93,740/Month",toyota corolla xli 113000km full genuine nasla azeem car 3775000
https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10901322,Toyota Corolla GLi Automatic 1.3 VVTi 2015,2015,"92,000 km",1300 cc,Automatic,Petrol,PKR 41.25 lacs,Toyota Corolla GLI Automatic 2015 model total genuine body condition no repaint no touching completely scratchless just like brand new car mechanically perfect soundless engine new tyres and alloyrims homeused car 92000km driven lahore registered car is on my personal name all documents are original price is little negotiable
https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-peshawar-10915763,Toyota Corolla GLi 1.3 VVTi 2016,2016,"279,000 km",1300 cc,Manual,Petrol,"PKR 37 lacs
Financing starts at PKR 91,877/Month",After Market Alloy rims. Original book is available as well. Original return file is available.
https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10915799,Toyota Corolla GLi Automatic 1.3 VVTi 2015,2015,"94,000 km",1300 cc,Automatic,Petrol,PKR 39.5 lacs,"paint Condition 10/10, maintained from Toyota showroom, Heater/ AC 10/10, 2nd Owner, 3k driven by 1st Owner, Owned by Army Officer, mostly Driven in Islamabad & Cantonment, in showroom condition, one of its kind for Toyota lovers, only serious buyers to contact, Dealers to stay away"
https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-dina-10482236,Toyota Corolla XLi VVTi 2011,2011,"130,000 km",1300 cc,Manual,Petrol,PKR 35 lacs,Well cup second owner
https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-abbottabad-10915718,Toyota Corolla LX Limited 1.5 1994,1994,"200,000 km",1500 cc,Automatic,Petrol,PKR 17.45 lacs,Alloy Rims All original documents are complete . Totally driven on petrol. Willing to exchange with another car. Paint touchups in a few places. Sealed and powerful engine . All taxes paid. Will be sold to nearest offer. Original book is available as well. Never got into accident. After Market CNG. Body; Seal to Seal
https://www.pakwheels.com/used-cars/toyota-raize-2022-for-sale-in-islamabad-10915781,Toyota Raize Z 2022,2022,"122,280 km",1000 cc,Automatic,Petrol,PKR 59 lacs,"4 Grade, fresh import, Immaculate condition, verifiable auction sheet"
https://www.pakwheels.com/used-cars/toyota-pixis-epoch-2014-for-sale-in-karachi-10915767,Toyota Pixis Epoch X 2014,2014,"88,000 km",660 cc,Automatic,Petrol,PKR 23.75 lacs,TOYOTA pixes x memorial Model 2014/2016 Milage 88 Colour Rose pink
https://www.pakwheels.com/used-cars/toyota-yaris-hatchback-2022-for-sale-in-islamabad-10879867,Toyota Yaris Hatchback X 2022,2022,"53,000 km",1000 cc,Automatic,Petrol,PKR 45 lacs,"TOYOTA YARIS HATCHBACK X Auction Grade: 3.5 Model: 2022 Import: Fresh October 2025 Mileage: 53,000 Registration: Unregistered Color: White Location: Islamabad Type: 1.0L Petrol • Push-start Engine • Multimedia Steering • Front & Rear Parking Sensors (Extra Option) • Parking Support Brake System (Extra Option) • Rear View Camera with Dynamic Guidelines • Apple Carplay & Android Auto • 6 Airbags • Dash Camera CONTACT ON WHATSAPP ONLY. NO EXCHANGE. SERIOUS BUYERS ONLY. Note: Price is reasonable. Please don't call or visit if you have budget issues or low offers."
https://www.pakwheels.com/used-cars/toyota-fortuner-2023-for-sale-in-islamabad-10794086,Toyota Fortuner GR-S 2023,2023,"5,000 km",2800 cc,Automatic,Diesel,PKR 2.03 crore,fortuner GR sports white 1st owner Brand New vehicle available for sale
https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10915728,Toyota Corolla GLi Automatic 1.3 VVTi 2018,2018,"75,000 km",1300 cc,Automatic,Petrol,"PKR 48 lacs
Financing starts at PKR 102,165/Month",islamabad registered 75k driven complete documents contact for more details
https://www.pakwheels.com/used-cars/toyota-raize-2022-for-sale-in-lahore-10872799,Toyota Raize 2022,2022,"98,000 km",1000 cc,Automatic,Petrol,PKR 53 lacs,*Toyota Raize X Pkg* *Model 2020* *Fresh Clear* *Color Pearl White* *Mileage 98000KM ONLY* *Engine 1000cc Turbo* *Available at DOGAR CARZ* *Push Start / Keyless* *Power Windows* *Airbags & Much More* *Auction Sheet Available* *For More Information & Details Call* *Address: 26-E Moulana Shoukat Ali Road Johar Town Lahore*
https://www.pakwheels.com/used-cars/toyota-land-cruiser-2016-for-sale-in-multan-10881974,Toyota Land Cruiser AX 2016,2016,"101,000 km",4600 cc,Automatic,Petrol,PKR 3.05 crore,One of the cleanest jeep in town Original mileage Michelin tyres 2025 date worth 4 lac installed less than 500km used No foolish offers No exchange possible with property Totall genuine jeep all oils and plugs changed With service history Totall genuine not even a single scratch on jeep
https://www.pakwheels.com/used-cars/toyota-corolla-cross-2025-for-sale-in-lahore-9837050,Toyota Corolla Cross 1.8 HEV X 2025,2025,8 km,1800 cc,Automatic,Hybrid,"PKR 92.91 lacs
Financing starts at PKR 98,872/Month",TODAY DELIVERY SAVE UPTO 8 LAC !!! OPEN INVOICE CROSS HYBRID ELECTRIC SUPER WHITE AVAILABLE FOR READY DELIVERY
https://www.pakwheels.com/used-cars/toyota-camry-2014-for-sale-in-gujranwala-10915740,Toyota Camry Hybrid 2014,2014,"101,000 km",2500 cc,Automatic,Hybrid,PKR 56.9 lacs,Toyota Camry Hybrid 2014 2017 Japan Import Hybrid system 10/10 Suspension 10/10 Engine mechanical 10/10 In city 17-18 average long 16-17 Never accident all seals are intact Outside shower due to scratches Urgent sale
https://www.pakwheels.com/used-cars/toyota-c-pod-2022-for-sale-in-lahore-9454387,Toyota C+pod 2022,2022,"7,000 km",N/A,Automatic,Electric,PKR 39.5 lacs,TOYOTA C+POD Electric Vehicle Model 2022 Fresh Import 2024 Available at DOGAR CARZ Mileage 7000KM only Anti collision Radar Heated seats Parking sensors Retractable Mirrors Auction Sheet Available 26-E Moulana Shoukat Ali Road Johar Town Lahore
https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-karachi-10915765,Toyota Corolla Altis Automatic 1.6 2012,2012,"92,000 km",1600 cc,Automatic,Petrol,PKR 32 lacs,Corolla altis 1.6 Model 2012 Milage 92 Colour mehroon
https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-sahiwal-10915734,Toyota Corolla XLi VVTi 2012,2012,"100,000 km",1300 cc,Manual,Petrol,PKR 26.5 lacs,home used car Toyota Corolla 2012 model power doors
https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-kamalia-10915700,Toyota Corolla GLi 1.3 VVTi 2018,2018,"138,000 km",1300 cc,Manual,Petrol,PKR 41.5 lacs,tyre new alive in Lage hue hain Android LED back camera okay
https://www.pakwheels.com/used-cars/toyota-vitz-2018-for-sale-in-islamabad-10876170,Toyota Vitz 2018,2018,"52,000 km",1500 cc,Automatic,Hybrid,PKR 44.5 lacs,"Toyota vitz hybrid 1.5 jewela top of the line Model:2018, Impot: 2021, Register:2022, Alloy Rim Original, cruise control, Redar cruise system, Android Panel, heated seat, AFS system, Like a brand new car, no touch up, total genuine, Hybrid Battery 10/10, ABS 10/10, token paid till date, Can be seen Islamabad I-10 After Market Alloy rims."
https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-islamabad-10353510,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2025,2025,20 km,1800 cc,Automatic,Petrol,Call for price,zero meter fresh car double biomatric
https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-mansehra-10915749,Toyota Corolla GLi 1.3 2007,2007,"416,007 km",1300 cc,Manual,Petrol,PKR 22 lacs,full genuine color some piece shower
https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-10915745,Toyota Corolla GLi 1.3 VVTi 2011,2011,"186,000 km",1300 cc,Manual,Petrol,PKR 28.9 lacs,"Chat bonut digi genuine sides shower without poteen due to scratch Engine suspension gear smooth drive car Complete original file biometric on the spot Petrol driven, CNG never installed . Fitted with new tires. Will be sold to nearest offer. All taxes paid. Need to sell the car urgently. Delears stay away Car can be seen in Fazaia housing scheme tarnol Islamabad."
https://www.pakwheels.com/used-cars/toyota-corolla-axio-2017-for-sale-in-karachi-10800510,Toyota Corolla Axio WXB 2017,2017,"122,604 km",1500 cc,Automatic,Petrol,"PKR 60 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2017 Registered 2022 2 keys available
https://www.pakwheels.com/used-cars/toyota-raize-2020-for-sale-in-lahore-10872798,Toyota Raize Z 2020,2020,"42,000 km",1000 cc,Automatic,Petrol,PKR 62.9 lacs,*Toyota Raize Z Pkg* *Model 2020* *Fresh Clear* *Color Pearl White* *Mileage 42000KM ONLY* *Engine 1000cc Turbo* *Available at DOGAR CARZ* *Push Start / Keyless Entry* *Adaptive Cruise Control* *Multimedia Steering* *Front Both Heated Seats* *LED Head Lamps* *Power Windows* *Airbags & Much More* *Auction Sheet Available* *For More Information & Details Call* * *Address: 26-E Moulana Shoukat Ali Road Johar Town Lahore*
https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2021-for-sale-in-karachi-10802073,Toyota Yaris Sedan ATIV X CVT 1.5 2021,2021,"18,133 km",1500 cc,Automatic,Petrol,"PKR 48.5 lacs
Financing starts at PKR 103,229/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2021 Registered 2021 2 keys available
https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2022-for-sale-in-multan-10898288,Toyota Yaris Sedan ATIV X CVT 1.5 2022,2022,"30,813 km",1500 cc,Automatic,Petrol,"PKR 50.5 lacs
Financing starts at PKR 98,529/Month
Managed by PakWheels",Seats covers Cruise Control Retractable mirrors installed Documents available PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2022 Registered 2022 2 key available
https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-peshawar-10915763,Toyota Corolla GLi 1.3 VVTi 2016,2016,"279,000 km",1300 cc,Manual,Petrol,"PKR 37 lacs
Financing starts at PKR 91,877/Month",After Market Alloy rims. Original book is available as well. Original return file is available.
